BUILD_IDENTIFIER,START,END,LAMBDA,PERIOD,TEST_NAME,MICRO_SCORE_NAME,SCORE_NAME,VERDICT_SET_NAME,FLAKINESS_SCORE,CONFIDENCE,STANDARD_DEVIATION,MARGIN_OF_ERROR_SD,SCORE_CREATION_TIME,LAST_INCLUDED_RUN_INSTANT,VERSIONS
BUILD_1754573615008,2026-04-15T14:49:02Z,2029-01-09T14:03:59Z,0.1,6047,tc830,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.2570281124497992,0.9367544467966324,0.0,0.0,2025-08-07T13:33:36.206084Z,2026-12-20T16:36:42Z,{v1}
BUILD_1754573615008,2026-04-15T14:49:02Z,2029-01-09T14:03:59Z,0.1,6047,tc830,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.27911646586345384,0.9552786404500042,0.015618824484040244,0.0986133767435533,2025-08-07T13:33:36.206970Z,2027-08-28T13:06:44Z,{v1~v2}
BUILD_1754573615008,2026-04-15T14:49:02Z,2029-01-09T14:03:59Z,0.1,6047,tc830,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.2704149933065596,0.9634851628329889,0.011126691334039906,0.022973742521549916,2025-08-07T13:33:36.207211Z,2028-05-04T13:27:46Z,{v1~v2~v3}
BUILD_1754573615008,2026-04-15T14:49:02Z,2029-01-09T14:03:59Z,0.1,6047,tc830,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.284136546184739,0.9683772233983162,0.011871425636236938,0.01612988423272832,2025-08-07T13:33:36.207647Z,2029-01-09T02:21:59Z,{v1~v2~v3~v4}
BUILD_1754573615008,2026-04-15T14:49:02Z,2029-01-09T14:03:59Z,0.1,6047,tc900,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.0,0.9367544467966324,0.0,0.0,2025-08-07T13:33:36.208068Z,2026-12-21T03:28:31Z,{v1}
BUILD_1754573615008,2026-04-15T14:49:02Z,2029-01-09T14:03:59Z,0.1,6047,tc900,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.0,0.9552786404500042,0.0,0.0,2025-08-07T13:33:36.208228Z,2027-08-27T17:37:59Z,{v1~v2}
BUILD_1754573615008,2026-04-15T14:49:02Z,2029-01-09T14:03:59Z,0.1,6047,tc900,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.0,0.9634851628329889,0.0,0.0,2025-08-07T13:33:36.208420Z,2028-05-03T15:38:12Z,{v1~v2~v3}
BUILD_1754573615008,2026-04-15T14:49:02Z,2029-01-09T14:03:59Z,0.1,6047,tc900,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.0,0.9683772233983162,0.0,0.0,2025-08-07T13:33:36.208578Z,2029-01-09T02:02:11Z,{v1~v2~v3~v4}
BUILD_1754573615008,2026-04-15T14:49:02Z,2029-01-09T14:03:59Z,0.1,6047,tc834,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.357429718875502,0.9367544467966324,0.0,0.0,2025-08-07T13:33:36.208819Z,2026-12-21T03:04:28Z,{v1}
BUILD_1754573615008,2026-04-15T14:49:02Z,2029-01-09T14:03:59Z,0.1,6047,tc834,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.3433734939759036,0.9552786404500042,0.009939251944389228,0.06275396701862472,2025-08-07T13:33:36.208971Z,2027-08-28T01:23:58Z,{v1~v2}
BUILD_1754573615008,2026-04-15T14:49:02Z,2029-01-09T14:03:59Z,0.1,6047,tc834,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.35341365461847385,0.9634851628329889,0.007240062802136522,0.014948858889189988,2025-08-07T13:33:36.209099Z,2028-05-03T18:15:27Z,{v1~v2~v3}
BUILD_1754573615008,2026-04-15T14:49:02Z,2029-01-09T14:03:59Z,0.1,6047,tc834,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.35542168674698793,0.9683772233983162,0.006243225604477116,0.008482764355751153,2025-08-07T13:33:36.209236Z,2029-01-09T11:19:33Z,{v1~v2~v3~v4}
