BUILD_IDENTIFIER,START,END,LAMBDA,PERIOD,TEST_NAME,MICRO_SCORE_NAME,SCORE_NAME,VERDICT_SET_NAME,FLAKINESS_SCORE,CONFIDENCE,STANDARD_DEVIATION,MARGIN_OF_ERROR_SD,SCORE_CREATION_TIME,LAST_INCLUDED_RUN_INSTANT,VERSIONS
BUILD_1754573605794,2026-04-15T14:03:41Z,2029-01-09T14:33:06Z,0.1,6047,tc2714,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.0,0.9367544467966324,0.0,0.0,2025-08-07T13:33:26.737349Z,2026-12-20T21:57:08Z,{v1}
BUILD_1754573605794,2026-04-15T14:03:41Z,2029-01-09T14:33:06Z,0.1,6047,tc2714,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.0,0.9552786404500042,0.0,0.0,2025-08-07T13:33:26.738371Z,2027-08-28T10:53:15Z,{v1~v2}
BUILD_1754573605794,2026-04-15T14:03:41Z,2029-01-09T14:33:06Z,0.1,6047,tc2714,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.0,0.9634851628329889,0.0,0.0,2025-08-07T13:33:26.738669Z,2028-05-04T08:56:32Z,{v1~v2~v3}
BUILD_1754573605794,2026-04-15T14:03:41Z,2029-01-09T14:33:06Z,0.1,6047,tc2714,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.0,0.9683772233983162,0.0,0.0,2025-08-07T13:33:26.739012Z,2029-01-09T04:38:12Z,{v1~v2~v3~v4}
BUILD_1754573605794,2026-04-15T14:03:41Z,2029-01-09T14:33:06Z,0.1,6047,tc2790,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.0,0.9367544467966324,0.0,0.0,2025-08-07T13:33:26.739516Z,2026-12-21T05:45:36Z,{v1}
BUILD_1754573605794,2026-04-15T14:03:41Z,2029-01-09T14:33:06Z,0.1,6047,tc2790,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.0,0.9552786404500042,0.0,0.0,2025-08-07T13:33:26.739679Z,2027-08-27T22:15:19Z,{v1~v2}
BUILD_1754573605794,2026-04-15T14:03:41Z,2029-01-09T14:33:06Z,0.1,6047,tc2790,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.0,0.9634851628329889,0.0,0.0,2025-08-07T13:33:26.739863Z,2028-05-03T21:23:04Z,{v1~v2~v3}
BUILD_1754573605794,2026-04-15T14:03:41Z,2029-01-09T14:33:06Z,0.1,6047,tc2790,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.0,0.9683772233983162,0.0,0.0,2025-08-07T13:33:26.740109Z,2029-01-09T11:01:03Z,{v1~v2~v3~v4}
BUILD_1754573605794,2026-04-15T14:03:41Z,2029-01-09T14:33:06Z,0.1,6047,tc2785,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.20883534136546184,0.9367544467966324,0.0,0.0,2025-08-07T13:33:26.740436Z,2026-12-20T23:46:03Z,{v1}
BUILD_1754573605794,2026-04-15T14:03:41Z,2029-01-09T14:33:06Z,0.1,6047,tc2785,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.21084337349397592,0.9552786404500042,0.0014198931349127637,0.008964852431232209,2025-08-07T13:33:26.740582Z,2027-08-27T23:02:34Z,{v1~v2}
BUILD_1754573605794,2026-04-15T14:03:41Z,2029-01-09T14:33:06Z,0.1,6047,tc2785,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.2248995983935743,0.9634851628329889,0.008752809123575648,0.018072289156626543,2025-08-07T13:33:26.740796Z,2028-05-03T17:51:41Z,{v1~v2~v3}
BUILD_1754573605794,2026-04-15T14:03:41Z,2029-01-09T14:33:06Z,0.1,6047,tc2785,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.2319277108433735,0.9683772233983162,0.011131304129559963,0.015124270030470108,2025-08-07T13:33:26.741008Z,2029-01-08T23:19:49Z,{v1~v2~v3~v4}
BUILD_1754573605794,2026-04-15T14:03:41Z,2029-01-09T14:33:06Z,0.1,6047,tc2733,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.0,0.9367544467966324,0.0,0.0,2025-08-07T13:33:26.741227Z,2026-12-21T01:04:36Z,{v1}
BUILD_1754573605794,2026-04-15T14:03:41Z,2029-01-09T14:33:06Z,0.1,6047,tc2733,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.0,0.9552786404500042,0.0,0.0,2025-08-07T13:33:26.741329Z,2027-08-28T05:02:15Z,{v1~v2}
