BUILD_IDENTIFIER,START,END,LAMBDA,PERIOD,TEST_NAME,MICRO_SCORE_NAME,SCORE_NAME,VERDICT_SET_NAME,FLAKINESS_SCORE,CONFIDENCE,STANDARD_DEVIATION,MARGIN_OF_ERROR_SD,SCORE_CREATION_TIME,LAST_INCLUDED_RUN_INSTANT,VERSIONS
BUILD_1754573549609,2026-04-15T14:33:17Z,2029-01-09T14:03:10Z,0.1,6047,tc4323,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.0,0.9367544467966324,0.0,0.0,2025-08-07T13:32:30.489484Z,2026-12-21T03:48:21Z,{v1}
BUILD_1754573549609,2026-04-15T14:33:17Z,2029-01-09T14:03:10Z,0.1,6047,tc4323,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.0,0.9552786404500042,0.0,0.0,2025-08-07T13:32:30.490348Z,2027-08-28T07:54:29Z,{v1~v2}
BUILD_1754573549609,2026-04-15T14:33:17Z,2029-01-09T14:03:10Z,0.1,6047,tc4323,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.0,0.9634851628329889,0.0,0.0,2025-08-07T13:32:30.490588Z,2028-05-04T09:45:33Z,{v1~v2~v3}
BUILD_1754573549609,2026-04-15T14:33:17Z,2029-01-09T14:03:10Z,0.1,6047,tc4323,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.0,0.9683772233983162,0.0,0.0,2025-08-07T13:32:30.490807Z,2029-01-09T00:28:54Z,{v1~v2~v3~v4}
BUILD_1754573549609,2026-04-15T14:33:17Z,2029-01-09T14:03:10Z,0.1,6047,tc4370,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.0,0.9367544467966324,0.0,0.0,2025-08-07T13:32:30.491202Z,2026-12-20T19:30:46Z,{v1}
BUILD_1754573549609,2026-04-15T14:33:17Z,2029-01-09T14:03:10Z,0.1,6047,tc4370,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.0,0.9552786404500042,0.0,0.0,2025-08-07T13:32:30.491348Z,2027-08-27T22:16:23Z,{v1~v2}
BUILD_1754573549609,2026-04-15T14:33:17Z,2029-01-09T14:03:10Z,0.1,6047,tc4370,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.0,0.9634851628329889,0.0,0.0,2025-08-07T13:32:30.491500Z,2028-05-04T08:11:56Z,{v1~v2~v3}
BUILD_1754573549609,2026-04-15T14:33:17Z,2029-01-09T14:03:10Z,0.1,6047,tc4370,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.0,0.9683772233983162,0.0,0.0,2025-08-07T13:32:30.491679Z,2029-01-09T00:54:42Z,{v1~v2~v3~v4}
BUILD_1754573549609,2026-04-15T14:33:17Z,2029-01-09T14:03:10Z,0.1,6047,tc4381,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.21285140562248997,0.9367544467966324,0.0,0.0,2025-08-07T13:32:30.491925Z,2026-12-21T06:37:53Z,{v1}
BUILD_1754573549609,2026-04-15T14:33:17Z,2029-01-09T14:03:10Z,0.1,6047,tc4381,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.22489959839357432,0.9552786404500042,0.008519358809476485,0.05378911458739264,2025-08-07T13:32:30.492049Z,2027-08-27T19:41:12Z,{v1~v2}
BUILD_1754573549609,2026-04-15T14:33:17Z,2029-01-09T14:03:10Z,0.1,6047,tc4381,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.1887550200803213,0.9634851628329889,0.018403918453637914,0.03799933612321793,2025-08-07T13:32:30.492176Z,2028-05-04T14:21:30Z,{v1~v2~v3}
BUILD_1754573549609,2026-04-15T14:33:17Z,2029-01-09T14:03:10Z,0.1,6047,tc4381,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.16164658634538154,0.9683772233983162,0.027973156055733,0.03800754708227622,2025-08-07T13:32:30.492314Z,2029-01-08T20:52:12Z,{v1~v2~v3~v4}
BUILD_1754573549609,2026-04-15T14:33:17Z,2029-01-09T14:03:10Z,0.1,6047,tc4395,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.0,0.9367544467966324,0.0,0.0,2025-08-07T13:32:30.492529Z,2026-12-21T06:52:25Z,{v1}
BUILD_1754573549609,2026-04-15T14:33:17Z,2029-01-09T14:03:10Z,0.1,6047,tc4395,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.0,0.9552786404500042,0.0,0.0,2025-08-07T13:32:30.492639Z,2027-08-28T12:33:54Z,{v1~v2}
BUILD_1754573549609,2026-04-15T14:33:17Z,2029-01-09T14:03:10Z,0.1,6047,tc4395,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.0,0.9634851628329889,0.0,0.0,2025-08-07T13:32:30.492745Z,2028-05-03T22:34:40Z,{v1~v2~v3}
BUILD_1754573549609,2026-04-15T14:33:17Z,2029-01-09T14:03:10Z,0.1,6047,tc4395,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.0,0.9683772233983162,0.0,0.0,2025-08-07T13:32:30.492949Z,2029-01-09T00:49:58Z,{v1~v2~v3~v4}
