BUILD_IDENTIFIER,START,END,LAMBDA,PERIOD,TEST_NAME,MICRO_SCORE_NAME,SCORE_NAME,VERDICT_SET_NAME,FLAKINESS_SCORE,CONFIDENCE,STANDARD_DEVIATION,MARGIN_OF_ERROR_SD,SCORE_CREATION_TIME,LAST_INCLUDED_RUN_INSTANT,VERSIONS
BUILD_1754573579550,2026-04-15T14:08:50Z,2029-01-09T14:15:56Z,0.1,6047,tc3963,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.0,0.9367544467966324,0.0,0.0,2025-08-07T13:33:00.566060Z,2026-12-21T07:04:30Z,{v1}
BUILD_1754573579550,2026-04-15T14:08:50Z,2029-01-09T14:15:56Z,0.1,6047,tc3963,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.0,0.9552786404500042,0.0,0.0,2025-08-07T13:33:00.567086Z,2027-08-28T01:34:48Z,{v1~v2}
BUILD_1754573579550,2026-04-15T14:08:50Z,2029-01-09T14:15:56Z,0.1,6047,tc3963,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.0,0.9634851628329889,0.0,0.0,2025-08-07T13:33:00.567328Z,2028-05-04T06:47:13Z,{v1~v2~v3}
BUILD_1754573579550,2026-04-15T14:08:50Z,2029-01-09T14:15:56Z,0.1,6047,tc3963,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.0,0.9683772233983162,0.0,0.0,2025-08-07T13:33:00.567582Z,2029-01-09T11:41:56Z,{v1~v2~v3~v4}
BUILD_1754573579550,2026-04-15T14:08:50Z,2029-01-09T14:15:56Z,0.1,6047,tc3964,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.0,0.9367544467966324,0.0,0.0,2025-08-07T13:33:00.568Z,2026-12-21T01:22:20Z,{v1}
BUILD_1754573579550,2026-04-15T14:08:50Z,2029-01-09T14:15:56Z,0.1,6047,tc3964,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.0,0.9552786404500042,0.0,0.0,2025-08-07T13:33:00.568151Z,2027-08-27T19:48:05Z,{v1~v2}
BUILD_1754573579550,2026-04-15T14:08:50Z,2029-01-09T14:15:56Z,0.1,6047,tc3964,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.0,0.9634851628329889,0.0,0.0,2025-08-07T13:33:00.568308Z,2028-05-03T23:35:15Z,{v1~v2~v3}
BUILD_1754573579550,2026-04-15T14:08:50Z,2029-01-09T14:15:56Z,0.1,6047,tc3964,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.0,0.9683772233983162,0.0,0.0,2025-08-07T13:33:00.568588Z,2029-01-09T02:02:45Z,{v1~v2~v3~v4}
BUILD_1754573579550,2026-04-15T14:08:50Z,2029-01-09T14:15:56Z,0.1,6047,tc3922,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.0963855421686747,0.9367544467966324,0.0,0.0,2025-08-07T13:33:00.568887Z,2026-12-20T16:36:40Z,{v1}
BUILD_1754573579550,2026-04-15T14:08:50Z,2029-01-09T14:15:56Z,0.1,6047,tc3922,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.0923694779116466,0.9552786404500042,0.0028397862698254883,0.01792970486246417,2025-08-07T13:33:00.569006Z,2027-08-28T13:57:44Z,{v1~v2}
