BUILD_IDENTIFIER,START,END,LAMBDA,PERIOD,TEST_NAME,MICRO_SCORE_NAME,SCORE_NAME,VERDICT_SET_NAME,FLAKINESS_SCORE,CONFIDENCE,STANDARD_DEVIATION,MARGIN_OF_ERROR_SD,SCORE_CREATION_TIME,LAST_INCLUDED_RUN_INSTANT,VERSIONS
BUILD_1754573587498,2026-04-15T14:06:51Z,2029-01-09T14:25:53Z,0.1,6047,tc4214,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.321285140562249,0.9367544467966324,0.0,0.0,2025-08-07T13:33:08.395132Z,2026-12-20T15:33:13Z,{v1}
BUILD_1754573587498,2026-04-15T14:06:51Z,2029-01-09T14:25:53Z,0.1,6047,tc4214,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.3654618473895582,0.9552786404500042,0.031237648968080407,0.1972267534871061,2025-08-07T13:33:08.395988Z,2027-08-28T07:46:35Z,{v1~v2}
BUILD_1754573587498,2026-04-15T14:06:51Z,2029-01-09T14:25:53Z,0.1,6047,tc4214,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.251673360107095,0.9634851628329889,0.057366077726408254,0.11844612738791699,2025-08-07T13:33:08.396211Z,2028-05-04T07:13:58Z,{v1~v2~v3}
BUILD_1754573587498,2026-04-15T14:06:51Z,2029-01-09T14:25:53Z,0.1,6047,tc4214,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.2038152610441767,0.9683772233983162,0.07185888390872726,0.09763574435431023,2025-08-07T13:33:08.396492Z,2029-01-08T15:25:06Z,{v1~v2~v3~v4}
BUILD_1754573587498,2026-04-15T14:06:51Z,2029-01-09T14:25:53Z,0.1,6047,tc4220,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.5983935742971888,0.9367544467966324,0.0,0.0,2025-08-07T13:33:08.396953Z,2026-12-21T13:33:11Z,{v1}
BUILD_1754573587498,2026-04-15T14:06:51Z,2029-01-09T14:25:53Z,0.1,6047,tc4220,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.5682730923694779,0.9552786404500042,0.02129839702369122,0.13447278646848163,2025-08-07T13:33:08.397114Z,2027-08-28T14:28:26Z,{v1~v2}
BUILD_1754573587498,2026-04-15T14:06:51Z,2029-01-09T14:25:53Z,0.1,6047,tc4220,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.5327978580990629,0.9634851628329889,0.032834264779453226,0.06779427255430755,2025-08-07T13:33:08.397270Z,2028-05-03T15:49:00Z,{v1~v2~v3}
BUILD_1754573587498,2026-04-15T14:06:51Z,2029-01-09T14:25:53Z,0.1,6047,tc4220,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.504016064257028,0.9683772233983162,0.04116329815668489,0.05592919117295429,2025-08-07T13:33:08.397488Z,2029-01-09T05:09:05Z,{v1~v2~v3~v4}
BUILD_1754573587498,2026-04-15T14:06:51Z,2029-01-09T14:25:53Z,0.1,6047,tc4299,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.5823293172690763,0.9367544467966324,0.0,0.0,2025-08-07T13:33:08.397794Z,2026-12-21T13:33:18Z,{v1}
BUILD_1754573587498,2026-04-15T14:06:51Z,2029-01-09T14:25:53Z,0.1,6047,tc4299,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.5742971887550201,0.9552786404500042,0.005679572539650977,0.03585940972492834,2025-08-07T13:33:08.397921Z,2027-08-27T17:41:54Z,{v1~v2}
BUILD_1754573587498,2026-04-15T14:06:51Z,2029-01-09T14:25:53Z,0.1,6047,tc4299,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.5060240963855421,0.9634851628329889,0.041928941802853656,0.0865724305870599,2025-08-07T13:33:08.398062Z,2028-05-04T09:05:08Z,{v1~v2~v3}
BUILD_1754573587498,2026-04-15T14:06:51Z,2029-01-09T14:25:53Z,0.1,6047,tc4299,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.46887550200803213,0.9683772233983162,0.05470659258134442,0.07433066862758282,2025-08-07T13:33:08.398200Z,2029-01-08T14:28:38Z,{v1~v2~v3~v4}
BUILD_1754573587498,2026-04-15T14:06:51Z,2029-01-09T14:25:53Z,0.1,6047,tc4262,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.0,0.9367544467966324,0.0,0.0,2025-08-07T13:33:08.398417Z,2026-12-21T04:04:53Z,{v1}
BUILD_1754573587498,2026-04-15T14:06:51Z,2029-01-09T14:25:53Z,0.1,6047,tc4262,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.0,0.9552786404500042,0.0,0.0,2025-08-07T13:33:08.398520Z,2027-08-27T16:55:29Z,{v1~v2}
BUILD_1754573587498,2026-04-15T14:06:51Z,2029-01-09T14:25:53Z,0.1,6047,tc4262,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.0,0.9634851628329889,0.0,0.0,2025-08-07T13:33:08.398632Z,2028-05-04T12:03:35Z,{v1~v2~v3}
BUILD_1754573587498,2026-04-15T14:06:51Z,2029-01-09T14:25:53Z,0.1,6047,tc4262,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.0,0.9683772233983162,0.0,0.0,2025-08-07T13:33:08.398747Z,2029-01-09T10:50:35Z,{v1~v2~v3~v4}
BUILD_1754573587498,2026-04-15T14:06:51Z,2029-01-09T14:25:53Z,0.1,6047,tc4281,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.0,0.9367544467966324,0.0,0.0,2025-08-07T13:33:08.398955Z,2026-12-20T15:42:12Z,{v1}
BUILD_1754573587498,2026-04-15T14:06:51Z,2029-01-09T14:25:53Z,0.1,6047,tc4281,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.0,0.9552786404500042,0.0,0.0,2025-08-07T13:33:08.399072Z,2027-08-28T05:52:43Z,{v1~v2}
BUILD_1754573587498,2026-04-15T14:06:51Z,2029-01-09T14:25:53Z,0.1,6047,tc4281,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.0,0.9634851628329889,0.0,0.0,2025-08-07T13:33:08.399189Z,2028-05-04T04:06:46Z,{v1~v2~v3}
BUILD_1754573587498,2026-04-15T14:06:51Z,2029-01-09T14:25:53Z,0.1,6047,tc4281,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.0,0.9683772233983162,0.0,0.0,2025-08-07T13:33:08.399286Z,2029-01-08T15:42:41Z,{v1~v2~v3~v4}
BUILD_1754573587498,2026-04-15T14:06:51Z,2029-01-09T14:25:53Z,0.1,6047,tc4298,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.5020080321285141,0.9367544467966324,0.0,0.0,2025-08-07T13:33:08.399400Z,2026-12-21T07:04:02Z,{v1}
BUILD_1754573587498,2026-04-15T14:06:51Z,2029-01-09T14:25:53Z,0.1,6047,tc4298,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.5040160642570282,0.9552786404500042,0.0014198931349127637,0.008964852431232209,2025-08-07T13:33:08.399557Z,2027-08-28T14:09:21Z,{v1~v2}
BUILD_1754573587498,2026-04-15T14:06:51Z,2029-01-09T14:25:53Z,0.1,6047,tc4298,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.4404283801874163,0.9634851628329889,0.0361466441308933,0.07463348001222245,2025-08-07T13:33:08.399649Z,2028-05-03T20:57:28Z,{v1~v2~v3}
BUILD_1754573587498,2026-04-15T14:06:51Z,2029-01-09T14:25:53Z,0.1,6047,tc4298,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.40562248995983935,0.9683772233983162,0.04832390496104782,0.06565841513725251,2025-08-07T13:33:08.399787Z,2029-01-09T05:04:39Z,{v1~v2~v3~v4}
BUILD_1754573587498,2026-04-15T14:06:51Z,2029-01-09T14:25:53Z,0.1,6047,tc4287,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.0,0.9367544467966324,0.0,0.0,2025-08-07T13:33:08.399961Z,2026-12-21T11:50:29Z,{v1}
BUILD_1754573587498,2026-04-15T14:06:51Z,2029-01-09T14:25:53Z,0.1,6047,tc4287,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.0,0.9552786404500042,0.0,0.0,2025-08-07T13:33:08.400046Z,2027-08-27T18:55:28Z,{v1~v2}
