BUILD_IDENTIFIER,START,END,LAMBDA,PERIOD,TEST_NAME,MICRO_SCORE_NAME,SCORE_NAME,VERDICT_SET_NAME,FLAKINESS_SCORE,CONFIDENCE,STANDARD_DEVIATION,MARGIN_OF_ERROR_SD,SCORE_CREATION_TIME,LAST_INCLUDED_RUN_INSTANT,VERSIONS
BUILD_1754573589523,2026-04-15T14:08:10Z,2029-01-09T14:08:19Z,0.1,6047,tc4124,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.14457831325301204,0.9367544467966324,0.0,0.0,2025-08-07T13:33:10.532715Z,2026-12-21T07:01:30Z,{v1}
BUILD_1754573589523,2026-04-15T14:08:10Z,2029-01-09T14:08:19Z,0.1,6047,tc4124,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.1506024096385542,0.9552786404500042,0.004259679404738232,0.026894557293696254,2025-08-07T13:33:10.533624Z,2027-08-27T16:18:18Z,{v1~v2}
BUILD_1754573589523,2026-04-15T14:08:10Z,2029-01-09T14:08:19Z,0.1,6047,tc4124,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.19277108433734938,0.9634851628329889,0.026258427370726943,0.05421686746987962,2025-08-07T13:33:10.533865Z,2028-05-04T05:30:51Z,{v1~v2~v3}
BUILD_1754573589523,2026-04-15T14:08:10Z,2029-01-09T14:08:19Z,0.1,6047,tc4124,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.2178714859437751,0.9683772233983162,0.03495720955532868,0.047496885420865886,2025-08-07T13:33:10.534106Z,2029-01-09T12:04:45Z,{v1~v2~v3~v4}
BUILD_1754573589523,2026-04-15T14:08:10Z,2029-01-09T14:08:19Z,0.1,6047,tc4108,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.11244979919678715,0.9367544467966324,0.0,0.0,2025-08-07T13:33:10.534495Z,2026-12-21T08:49:23Z,{v1}
BUILD_1754573589523,2026-04-15T14:08:10Z,2029-01-09T14:08:19Z,0.1,6047,tc4108,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.10441767068273092,0.9552786404500042,0.005679572539650986,0.035859409724928404,2025-08-07T13:33:10.534660Z,2027-08-27T23:13:42Z,{v1~v2}
BUILD_1754573589523,2026-04-15T14:08:10Z,2029-01-09T14:08:19Z,0.1,6047,tc4108,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.13520749665327977,0.9634851628329889,0.01597102201532644,0.03297603362678119,2025-08-07T13:33:10.534816Z,2028-05-03T20:05:03Z,{v1~v2~v3}
BUILD_1754573589523,2026-04-15T14:08:10Z,2029-01-09T14:08:19Z,0.1,6047,tc4108,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.16666666666666669,0.9683772233983162,0.027890450669344945,0.03789517403216922,2025-08-07T13:33:10.534953Z,2029-01-09T03:57:16Z,{v1~v2~v3~v4}
BUILD_1754573589523,2026-04-15T14:08:10Z,2029-01-09T14:08:19Z,0.1,6047,tc4138,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.0,0.9367544467966324,0.0,0.0,2025-08-07T13:33:10.535167Z,2026-12-21T11:11:16Z,{v1}
BUILD_1754573589523,2026-04-15T14:08:10Z,2029-01-09T14:08:19Z,0.1,6047,tc4138,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.0,0.9552786404500042,0.0,0.0,2025-08-07T13:33:10.535288Z,2027-08-27T17:03:21Z,{v1~v2}
