BUILD_IDENTIFIER,START,END,LAMBDA,PERIOD,TEST_NAME,MICRO_SCORE_NAME,SCORE_NAME,VERDICT_SET_NAME,FLAKINESS_SCORE,CONFIDENCE,STANDARD_DEVIATION,MARGIN_OF_ERROR_SD,SCORE_CREATION_TIME,LAST_INCLUDED_RUN_INSTANT,VERSIONS
BUILD_1754573585660,2026-04-15T14:24:59Z,2029-01-09T14:08:31Z,0.1,6047,tc2355,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.0,0.9367544467966324,0.0,0.0,2025-08-07T13:33:06.532475Z,2026-12-21T05:19:08Z,{v1}
BUILD_1754573585660,2026-04-15T14:24:59Z,2029-01-09T14:08:31Z,0.1,6047,tc2355,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.0,0.9552786404500042,0.0,0.0,2025-08-07T13:33:06.533462Z,2027-08-28T01:27:48Z,{v1~v2}
BUILD_1754573585660,2026-04-15T14:24:59Z,2029-01-09T14:08:31Z,0.1,6047,tc2355,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.0,0.9634851628329889,0.0,0.0,2025-08-07T13:33:06.533710Z,2028-05-04T11:41:00Z,{v1~v2~v3}
BUILD_1754573585660,2026-04-15T14:24:59Z,2029-01-09T14:08:31Z,0.1,6047,tc2355,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.0,0.9683772233983162,0.0,0.0,2025-08-07T13:33:06.533990Z,2029-01-09T12:04:06Z,{v1~v2~v3~v4}
BUILD_1754573585660,2026-04-15T14:24:59Z,2029-01-09T14:08:31Z,0.1,6047,tc2392,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.1606425702811245,0.9367544467966324,0.0,0.0,2025-08-07T13:33:06.534445Z,2026-12-21T09:54:52Z,{v1}
BUILD_1754573585660,2026-04-15T14:24:59Z,2029-01-09T14:08:31Z,0.1,6047,tc2392,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.20481927710843373,0.9552786404500042,0.031237648968080407,0.1972267534871061,2025-08-07T13:33:06.534611Z,2027-08-28T11:39:59Z,{v1~v2}
BUILD_1754573585660,2026-04-15T14:24:59Z,2029-01-09T14:08:31Z,0.1,6047,tc2392,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.21017402945113786,0.9634851628329889,0.027183390290973723,0.05612667689424289,2025-08-07T13:33:06.534767Z,2028-05-04T06:23:45Z,{v1~v2~v3}
BUILD_1754573585660,2026-04-15T14:24:59Z,2029-01-09T14:08:31Z,0.1,6047,tc2392,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.22289156626506024,0.9683772233983162,0.027075359531701305,0.03678769746682873,2025-08-07T13:33:06.534905Z,2029-01-09T03:56:45Z,{v1~v2~v3~v4}
BUILD_1754573585660,2026-04-15T14:24:59Z,2029-01-09T14:08:31Z,0.1,6047,tc2362,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.20883534136546184,0.9367544467966324,0.0,0.0,2025-08-07T13:33:06.535143Z,2026-12-21T05:03:40Z,{v1}
BUILD_1754573585660,2026-04-15T14:24:59Z,2029-01-09T14:08:31Z,0.1,6047,tc2362,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.19678714859437751,0.9552786404500042,0.008519358809476464,0.05378911458739251,2025-08-07T13:33:06.535265Z,2027-08-28T13:42:07Z,{v1~v2}
BUILD_1754573585660,2026-04-15T14:24:59Z,2029-01-09T14:08:31Z,0.1,6047,tc2362,MULTI_TRANSITION_RATE,UA_UNWEIGHTED_SCORE,Verdicts[ALL],0.2275769745649264,0.9634851628329889,0.015515697144769053,0.032035905422825216,2025-08-07T13:33:06.535398Z,2028-05-04T13:53:32Z,{v1~v2~v3}
